visits,ctr,time_on_page,scroll_depth,add_to_cart_rate,conversion_rate,title_quality,description_length,keyword_score,rating,reviews,cluster_id,cluster_label
31666.0,0.1287,309.33,50.81,0.1146,0.0682,9.93,528.0,7.1,4.31,379.0,1,High Performer
46201.0,0.0858,414.46,79.85,0.1059,0.0729,8.58,801.0,7.87,4.57,971.0,1,High Performer
46209.0,0.1291,493.24,90.1,0.1173,0.0846,9.44,964.0,7.65,4.73,497.0,1,High Performer
18791.0,0.0643,150.79,27.89,0.061,0.0378,5.75,224.0,2.8,3.14,206.0,3,Low Engagement Product
34096.0,0.1011,405.0,73.23,0.0924,0.0477,7.03,750.0,8.24,4.97,64.0,2,Attract but Don't Convert
5690.0,0.0818,168.03,36.83,0.0709,0.0394,8.87,276.0,3.08,4.17,91.0,3,Low Engagement Product
5685.0,0.0695,112.15,22.72,0.0013,0.0001,5.36,204.0,4.89,3.13,301.0,3,Low Engagement Product
9327.0,0.1655,89.74,25.47,0.0215,0.0157,7.19,164.0,7.87,3.18,265.0,4,Trust Issue Product
28378.0,0.1002,400.45,71.07,0.1472,0.1086,8.93,709.0,7.88,4.42,971.0,1,High Performer
38914.0,0.0278,45.03,14.97,0.0853,0.0271,1.74,33.0,1.47,3.3,8.0,3,Low Engagement Product
12337.0,0.1024,167.08,34.73,0.0826,0.0388,6.69,265.0,4.11,3.3,93.0,3,Low Engagement Product
15749.0,0.0694,136.05,26.9,0.0911,0.0444,6.12,206.0,1.04,3.25,161.0,3,Low Engagement Product
37813.0,0.0793,221.55,41.22,0.096,0.0669,7.41,356.0,8.58,4.66,971.0,1,High Performer
8027.0,0.132,167.85,39.87,0.0674,0.0395,9.84,278.0,4.45,3.1,198.0,3,Low Engagement Product
45509.0,0.0765,467.86,75.75,0.0867,0.048,1.0,885.0,5.74,4.24,220.0,2,Attract but Don't Convert
48866.0,0.0256,73.84,14.71,0.0087,0.0083,3.04,59.0,2.36,1.04,44.0,0,Invisible Product
46254.0,0.0398,384.69,55.74,0.0781,0.044,5.31,620.0,1.93,4.36,37.0,2,Attract but Don't Convert
7116.0,0.022,333.16,59.47,0.0356,0.012,1.37,656.0,2.94,1.69,43.0,0,Invisible Product
14127.0,0.0427,509.53,90.97,0.0699,0.044,2.67,981.0,2.14,3.22,49.0,2,Attract but Don't Convert
48788.0,0.1109,254.36,36.54,0.1164,0.0587,7.0,437.0,8.6,3.94,69.0,3,Low Engagement Product
24242.0,0.0812,171.48,34.0,0.1149,0.0579,8.52,370.0,1.26,4.32,103.0,3,Low Engagement Product
46620.0,0.001,66.21,18.29,0.0144,0.0107,1.99,28.0,1.55,2.2,26.0,0,Invisible Product
23645.0,0.0902,230.4,32.89,0.0834,0.048,7.3,369.0,7.58,4.01,496.0,3,Low Engagement Product
31997.0,0.0984,82.1,25.45,0.0678,0.0478,7.44,103.0,8.02,4.0,379.0,3,Low Engagement Product
3267.0,0.0332,315.33,54.1,0.0317,0.0124,3.89,552.0,2.72,4.03,344.0,0,Invisible Product
44857.0,0.1243,466.14,74.6,0.104,0.0664,7.12,812.0,8.31,4.49,613.0,1,High Performer
27017.0,0.0546,224.28,36.75,0.067,0.0255,2.8,377.0,3.82,2.5,38.0,0,Invisible Product
22836.0,0.0763,203.2,40.13,0.0957,0.0579,7.29,397.0,1.13,4.33,123.0,3,Low Engagement Product
28090.0,0.0648,144.71,26.42,0.0727,0.026,2.88,191.0,2.87,2.87,10.0,3,Low Engagement Product
14187.0,0.0816,70.53,12.42,0.0642,0.032,7.02,44.0,2.81,3.14,338.0,3,Low Engagement Product
22540.0,0.001,240.16,38.55,0.0069,0.0059,2.12,412.0,1.4,1.37,49.0,0,Invisible Product
35305.0,0.0783,143.3,22.85,0.0621,0.0368,5.45,122.0,6.1,3.08,133.0,3,Low Engagement Product
15375.0,0.0506,388.4,73.88,0.094,0.0416,3.49,721.0,4.01,3.08,48.0,2,Attract but Don't Convert
5376.0,0.0437,121.62,22.37,0.0426,0.011,2.34,255.0,2.8,1.54,41.0,0,Invisible Product
41727.0,0.031,249.69,55.28,0.0426,0.0241,3.17,429.0,3.48,3.5,7.0,0,Invisible Product
40686.0,0.1643,454.94,78.97,0.0372,0.0167,2.88,844.0,7.07,2.11,424.0,4,Trust Issue Product
37596.0,0.0674,358.53,57.86,0.1206,0.0775,4.53,568.0,5.53,4.42,266.0,2,Attract but Don't Convert
19108.0,0.0917,438.63,81.76,0.1105,0.0504,5.01,803.0,8.1,4.3,22.0,2,Attract but Don't Convert
5838.0,0.0223,437.17,65.35,0.0598,0.0193,1.77,824.0,1.72,1.59,13.0,0,Invisible Product
32502.0,0.1005,180.39,30.15,0.0637,0.0359,8.65,351.0,6.12,4.17,237.0,3,Low Engagement Product
5893.0,0.0058,407.66,54.51,0.0501,0.0251,2.7,683.0,2.7,2.35,45.0,0,Invisible Product
37391.0,0.2014,390.87,68.87,0.0142,0.0131,7.24,813.0,6.07,2.92,203.0,4,Trust Issue Product
5671.0,0.2274875,314.89,57.0,0.033,0.0183,7.65,551.0,8.76,3.45,971.0,4,Trust Issue Product
31431.0,0.0498,323.82,57.3,0.0229,0.0063,2.04,668.0,2.92,1.75,12.0,0,Invisible Product
16309.0,0.1164,469.16,76.56,0.0753,0.057,7.87,890.0,8.78,4.05,971.0,1,High Performer
48114.0,0.0864,46.89,10.08,0.0933,0.058,9.21,48.0,3.99,4.24,51.0,3,Low Engagement Product
25494.0,0.0294,297.27,54.2,0.0471,0.0207,3.3,562.0,3.94,3.13,6.0,0,Invisible Product
43248.0,0.0112,41.6,12.03,0.0744,0.0331,3.73,38.0,2.51,3.4,14.0,3,Low Engagement Product
25782.0,0.0772,116.3,19.27,0.0335,0.0286,8.03,167.0,3.45,3.33,430.0,3,Low Engagement Product
2324.0,0.0261,265.78,43.92,0.0532,0.0206,2.47,490.0,2.31,1.35,37.0,0,Invisible Product
41257.0,0.1061,282.64,49.23,0.0325,0.0197,7.95,510.0,2.36,3.88,194.0,4,Trust Issue Product
48795.0,0.0208,167.11,34.16,0.0702,0.0275,1.08,302.0,1.5,2.5,43.0,0,Invisible Product
44552.0,0.0548,465.66,87.46,0.0544,0.028,1.18,881.0,3.09,3.03,42.0,2,Attract but Don't Convert
43508.0,0.0619,485.46,74.75,0.0596,0.0271,7.96,872.0,4.29,4.12,44.0,2,Attract but Don't Convert
32541.0,0.1168,436.27,75.77,0.1019,0.06,8.24,831.0,7.19,4.34,225.0,2,Attract but Don't Convert
41530.0,0.0776,408.23,55.28,0.0882,0.0392,4.58,694.0,4.3,3.14,46.0,2,Attract but Don't Convert
39229.0,0.1373,115.43,26.01,0.1249,0.093,9.07,132.0,8.93,4.4,971.0,1,High Performer
34816.0,0.1475,283.43,47.17,0.1235,0.0667,9.9,474.0,9.37,4.31,84.0,1,High Performer
44959.0,0.0748,370.65,68.37,0.0721,0.0477,5.51,681.0,5.13,4.09,259.0,2,Attract but Don't Convert
26686.0,0.0596,185.48,43.93,0.0861,0.0475,7.62,349.0,3.51,3.8,475.0,3,Low Engagement Product
44860.0,0.0174,168.98,34.13,0.0273,0.0097,3.16,274.0,2.8,3.06,17.0,0,Invisible Product
23578.0,0.0434,374.18,60.02,0.0678,0.0345,2.3,618.0,1.6,3.09,136.0,0,Invisible Product
6418.0,0.0936,222.5,33.82,0.097,0.0476,5.44,418.0,8.81,4.04,29.0,3,Low Engagement Product
28794.0,0.1015,476.38,79.59,0.097,0.068,7.48,881.0,7.18,4.72,344.0,2,Attract but Don't Convert
20280.0,0.025,326.34,55.29,0.0078,0.0001,3.45,629.0,1.65,2.1,35.0,0,Invisible Product
12280.0,0.0953,485.94,78.65,0.0711,0.0427,5.09,928.0,10.0,3.67,459.0,2,Attract but Don't Convert
33102.0,0.0089,299.5,42.49,0.0703,0.0213,2.63,527.0,2.46,1.56,30.0,0,Invisible Product
15472.0,0.1689,368.79,61.89,0.1106,0.083,9.76,663.0,8.66,4.3,971.0,1,High Performer
29896.0,0.1801,274.84,44.37,0.0114,0.0038,2.53,485.0,6.42,3.18,225.0,4,Trust Issue Product
24527.0,0.139,463.63,73.45,0.0956,0.0723,8.74,843.0,7.96,4.25,971.0,1,High Performer
33390.0,0.1621,252.09,38.91,0.1062,0.0658,9.88,426.0,8.84,4.12,356.0,1,High Performer
28199.0,0.1205,337.44,66.79,0.081,0.0651,7.01,628.0,8.67,5.0,971.0,1,High Performer
45586.0,0.0699,102.97,13.88,0.0381,0.0332,8.05,117.0,1.74,3.05,256.0,3,Low Engagement Product
9921.0,0.1015,165.16,32.59,0.0727,0.0467,7.19,309.0,5.72,3.86,217.0,3,Low Engagement Product
5932.0,0.0159,468.33,79.92,0.0307,0.0138,2.09,887.0,1.1,1.97,3.0,0,Invisible Product
12920.0,0.0784,399.71,69.4,0.1171,0.064,4.56,758.0,3.27,3.67,160.0,2,Attract but Don't Convert
16311.0,0.1092,375.45,72.72,0.0852,0.0488,7.1,676.0,4.47,3.64,448.0,2,Attract but Don't Convert
39990.0,0.053,69.96,13.82,0.0525,0.0185,2.29,175.0,3.32,2.88,12.0,3,Low Engagement Product
5942.0,0.0301,422.51,75.2,0.0797,0.0537,4.62,801.0,3.79,3.78,322.0,2,Attract but Don't Convert
1416.0,0.0683,129.63,28.84,0.03,0.0137,3.31,181.0,3.99,3.19,443.0,3,Low Engagement Product
46068.0,0.0664,400.9,62.7,0.0582,0.0301,2.51,643.0,2.92,3.48,38.0,0,Invisible Product
17608.0,0.0567,461.99,89.68,0.0384,0.0129,2.92,862.0,3.01,2.39,29.0,0,Invisible Product
22105.0,0.1097,366.36,73.86,0.0786,0.0429,8.32,716.0,3.67,4.4,175.0,2,Attract but Don't Convert
15306.0,0.0791,411.49,65.34,0.1137,0.0671,7.72,736.0,4.77,4.06,312.0,2,Attract but Don't Convert
19071.0,0.0363,74.39,18.21,0.0794,0.043,5.1,116.0,1.0,3.13,117.0,3,Low Engagement Product
25699.0,0.0583,200.84,45.49,0.0114,0.0095,2.16,396.0,2.11,1.49,18.0,0,Invisible Product
22156.0,0.0319,326.65,56.24,0.001,0.001,1.01,586.0,1.46,1.1,3.0,0,Invisible Product
1478.0,0.0876,290.95,46.97,0.046,0.0244,6.53,469.0,5.81,3.12,358.0,3,Low Engagement Product
1619.0,0.0499,81.97,30.96,0.0684,0.0235,3.85,136.0,3.53,3.36,0.0,3,Low Engagement Product
22261.0,0.0886,337.77,64.92,0.0792,0.0401,4.59,624.0,7.17,3.32,137.0,2,Attract but Don't Convert
40803.0,0.0462,455.86,86.24,0.0801,0.0404,5.75,824.0,1.2,3.36,167.0,2,Attract but Don't Convert
38961.0,0.0303,541.95,88.16,0.0269,0.0066,1.83,983.0,2.2,2.21,39.0,0,Invisible Product
5455.0,0.1142,426.02,69.51,0.0826,0.0553,5.82,735.0,1.02,3.74,461.0,2,Attract but Don't Convert
9183.0,0.1177,422.55,76.71,0.1001,0.0703,9.82,813.0,7.75,4.47,971.0,1,High Performer
38442.0,0.001,290.0,55.44,0.0799,0.0295,2.6,525.0,1.07,2.79,31.0,0,Invisible Product
20556.0,0.0509,90.61,25.05,0.0967,0.0566,4.16,208.0,4.39,3.8,358.0,3,Low Engagement Product
13424.0,0.09,269.61,44.98,0.0447,0.0284,5.0,495.0,5.52,3.22,245.0,3,Low Engagement Product
2357.0,0.0619,180.03,33.29,0.0215,0.0121,2.86,342.0,3.79,2.65,11.0,0,Invisible Product
27464.0,0.0247,340.31,58.58,0.0648,0.0255,3.65,615.0,2.51,3.23,11.0,0,Invisible Product
25072.0,0.0349,542.21,80.92,0.0241,0.0067,2.95,989.0,2.71,1.67,19.0,0,Invisible Product
46279.0,0.0835,143.3,27.77,0.0783,0.0572,5.07,199.0,3.76,4.46,131.0,3,Low Engagement Product
26754.0,0.0478,409.31,63.0,0.0744,0.0425,5.67,805.0,1.0,4.24,308.0,2,Attract but Don't Convert
15333.0,0.2274875,122.03,18.2,0.0194,0.0091,7.68,200.0,6.9,2.01,383.0,4,Trust Issue Product
15987.0,0.0706,528.22,94.27,0.0453,0.0217,4.59,978.0,7.0,3.42,242.0,2,Attract but Don't Convert
29420.0,0.0482,388.5,67.34,0.0839,0.0353,1.2,712.0,1.48,2.1,10.0,0,Invisible Product
20908.0,0.0334,422.93,77.21,0.0547,0.0302,3.89,814.0,1.77,3.28,48.0,2,Attract but Don't Convert
30254.0,0.1262,190.49,36.05,0.1062,0.061,8.15,306.0,8.53,4.05,410.0,1,High Performer
34873.0,0.1106,292.32,59.18,0.0792,0.057,9.94,494.0,9.07,4.08,971.0,1,High Performer
27847.0,0.0362,344.71,67.0,0.0225,0.0001,2.89,637.0,2.57,2.46,29.0,0,Invisible Product
10960.0,0.1022,340.19,71.24,0.0309,0.0119,3.1,660.0,2.99,1.18,48.0,0,Invisible Product
42938.0,0.0749,178.05,29.78,0.0697,0.0315,4.21,281.0,1.0,4.37,420.0,3,Low Engagement Product
42256.0,0.1171,283.75,52.75,0.0841,0.0509,4.93,542.0,10.0,3.47,490.0,1,High Performer
18256.0,0.14,146.95,17.27,0.0831,0.0408,6.42,181.0,7.93,3.48,91.0,3,Low Engagement Product
20460.0,0.0596,230.26,55.19,0.0218,0.0013,3.71,506.0,2.63,1.49,43.0,0,Invisible Product
18235.0,0.1185,523.0,93.55,0.0855,0.0456,6.6,999.0,3.0,3.53,73.0,2,Attract but Don't Convert
25451.0,0.0561,501.19,84.66,0.0878,0.0366,2.91,978.0,2.79,3.07,15.0,2,Attract but Don't Convert
30599.0,0.1232,144.25,23.17,0.072,0.0344,7.13,200.0,5.72,3.09,361.0,3,Low Engagement Product
47477.0,0.0374,430.67,71.73,0.0634,0.0404,4.38,744.0,6.23,3.71,296.0,2,Attract but Don't Convert
23654.0,0.0829,260.91,47.93,0.1027,0.0619,4.12,488.0,5.91,4.32,213.0,3,Low Engagement Product
49231.0,0.0304,413.74,70.92,0.0437,0.0184,2.26,805.0,3.42,1.59,30.0,0,Invisible Product
19704.0,0.2274875,62.88,11.23,0.0354,0.0127,3.4,40.0,1.51,2.34,27.0,4,Trust Issue Product
17023.0,0.0524,141.21,31.49,0.0639,0.0234,1.71,294.0,3.88,1.56,43.0,0,Invisible Product
47691.0,0.0644,174.43,34.31,0.0639,0.0374,2.33,279.0,2.56,3.17,48.0,3,Low Engagement Product
8647.0,0.0808,205.32,37.03,0.1261,0.0685,6.44,352.0,1.54,4.41,96.0,3,Low Engagement Product
44383.0,0.2274875,268.12,34.41,0.0233,0.0127,6.76,485.0,4.9,2.67,166.0,4,Trust Issue Product
33102.0,0.001,80.72,20.35,0.041,0.016,1.93,135.0,2.44,1.2,28.0,0,Invisible Product
14662.0,0.0554,203.78,41.05,0.0733,0.0371,5.21,432.0,2.73,3.61,396.0,3,Low Engagement Product
7580.0,0.094,327.48,57.82,0.0841,0.0447,7.31,556.0,3.23,3.47,106.0,2,Attract but Don't Convert
26772.0,0.0673,528.09,88.49,0.0327,0.0103,4.4,971.0,2.88,3.32,368.0,2,Attract but Don't Convert
4313.0,0.0868,460.84,75.63,0.1282,0.0836,8.18,864.0,3.21,3.81,229.0,2,Attract but Don't Convert
10393.0,0.1723,427.09,69.51,0.0311,0.0232,7.56,785.0,6.39,3.06,219.0,4,Trust Issue Product
34541.0,0.149,515.99,89.1,0.1178,0.0706,9.23,978.0,8.45,4.13,971.0,1,High Performer
2200.0,0.1156,520.64,85.16,0.0682,0.0504,7.94,942.0,7.29,4.21,619.0,2,Attract but Don't Convert
44717.0,0.1715,513.53,86.34,0.0131,0.0067,7.82,975.0,2.49,2.83,117.0,4,Trust Issue Product
28272.0,0.0697,400.37,68.76,0.0325,0.0047,3.78,742.0,3.61,1.45,40.0,0,Invisible Product
20232.0,0.2274875,450.95,78.94,0.0305,0.0048,7.88,836.0,7.13,2.12,223.0,4,Trust Issue Product
18299.0,0.168,448.3,69.88,0.1373,0.097,9.37,852.0,9.08,4.74,688.0,1,High Performer
36709.0,0.0637,504.64,93.32,0.0867,0.0567,9.01,953.0,2.67,3.87,157.0,2,Attract but Don't Convert
43065.0,0.0798,462.37,77.34,0.0705,0.0421,2.55,870.0,3.69,3.18,21.0,2,Attract but Don't Convert
8116.0,0.0931,499.8,93.11,0.1,0.0592,5.32,967.0,4.31,3.91,217.0,2,Attract but Don't Convert
39879.0,0.2274875,148.94,42.45,0.0346,0.0143,9.38,276.0,9.45,3.11,565.0,4,Trust Issue Product
37361.0,0.0011,119.55,27.77,0.0683,0.0408,1.93,187.0,2.27,3.25,44.0,3,Low Engagement Product
31981.0,0.0842,457.94,69.86,0.0965,0.0474,5.95,868.0,6.22,4.31,67.0,2,Attract but Don't Convert
17158.0,0.0359,327.17,48.34,0.0891,0.0519,2.5,552.0,1.0,4.14,253.0,2,Attract but Don't Convert
24572.0,0.2274875,319.26,61.46,0.0342,0.0198,4.46,617.0,9.54,3.26,66.0,4,Trust Issue Product
41446.0,0.0452,35.84,10.0,0.0674,0.0407,6.18,34.0,1.0,3.57,80.0,3,Low Engagement Product
35026.0,0.0454,68.19,22.9,0.0227,0.0028,3.12,69.0,2.11,1.44,48.0,0,Invisible Product
34932.0,0.1556,199.46,32.13,0.0988,0.0646,8.48,323.0,8.94,4.78,284.0,1,High Performer
36121.0,0.069,280.22,53.27,0.061,0.0366,3.53,506.0,5.3,3.36,269.0,2,Attract but Don't Convert
24187.0,0.0655,263.87,44.25,0.0937,0.0319,3.83,435.0,8.55,3.26,51.0,3,Low Engagement Product
12928.0,0.1362,189.91,36.1,0.0755,0.0319,5.56,324.0,7.12,3.16,367.0,3,Low Engagement Product
31228.0,0.1135,120.13,30.39,0.1122,0.0621,8.31,215.0,9.38,4.02,482.0,1,High Performer
1501.0,0.0994,476.72,65.98,0.1007,0.0659,7.35,895.0,9.15,4.27,436.0,2,Attract but Don't Convert
19743.0,0.0581,460.9,76.39,0.0494,0.0253,6.43,832.0,3.26,3.05,43.0,2,Attract but Don't Convert
15293.0,0.172,458.95,80.03,0.0232,0.0173,7.11,819.0,1.66,2.31,493.0,4,Trust Issue Product
26953.0,0.0449,252.39,36.68,0.0069,0.0042,1.44,407.0,3.81,1.57,28.0,0,Invisible Product
44964.0,0.1644,421.87,75.35,0.0874,0.0669,7.35,776.0,7.61,4.44,283.0,2,Attract but Don't Convert
20407.0,0.0449,525.25,87.25,0.101,0.0633,5.38,980.0,2.99,3.81,362.0,2,Attract but Don't Convert
37082.0,0.0855,483.8,77.45,0.1168,0.0753,4.31,884.0,4.17,4.11,202.0,2,Attract but Don't Convert
19711.0,0.079,234.43,46.68,0.0563,0.0217,1.94,474.0,3.39,2.33,0.0,0,Invisible Product
43891.0,0.0767,381.65,75.52,0.0981,0.0584,8.01,732.0,3.35,3.6,377.0,2,Attract but Don't Convert
12050.0,0.0684,397.97,68.77,0.0673,0.0473,5.46,724.0,3.93,3.58,418.0,2,Attract but Don't Convert
10804.0,0.0596,443.78,73.09,0.0572,0.0351,3.79,867.0,3.35,3.19,438.0,2,Attract but Don't Convert
43211.0,0.0499,391.53,65.62,0.0894,0.0443,2.55,677.0,5.31,3.45,151.0,2,Attract but Don't Convert
11967.0,0.0334,215.85,36.55,0.0945,0.0601,5.76,329.0,3.53,4.39,276.0,3,Low Engagement Product
2845.0,0.1539,92.16,27.33,0.0371,0.0167,8.56,146.0,7.27,2.1,971.0,4,Trust Issue Product
3966.0,0.1418,108.87,25.16,0.1038,0.0694,8.75,194.0,9.74,4.43,971.0,1,High Performer
32345.0,0.0145,115.1,27.54,0.0166,0.0023,1.47,153.0,1.96,1.13,20.0,0,Invisible Product
44824.0,0.1202,46.96,17.14,0.0888,0.0652,8.32,85.0,7.83,4.05,971.0,1,High Performer
5918.0,0.0763,238.8,44.95,0.0885,0.0408,4.5,412.0,6.51,3.74,130.0,3,Low Engagement Product
48961.0,0.1466,578.11,84.96,0.1097,0.0825,9.83,983.0,8.13,4.51,971.0,1,High Performer
30216.0,0.1099,201.83,43.56,0.0585,0.0305,9.84,384.0,7.21,3.31,445.0,3,Low Engagement Product
15593.0,0.0431,163.36,43.95,0.0818,0.0435,5.76,298.0,1.0,4.0,263.0,3,Low Engagement Product
28138.0,0.1277,406.15,80.77,0.0681,0.0416,8.97,777.0,7.67,4.29,275.0,2,Attract but Don't Convert
20547.0,0.0745,203.04,35.01,0.0843,0.0505,7.66,382.0,7.53,4.19,193.0,3,Low Engagement Product
30531.0,0.0819,397.05,62.9,0.0619,0.0452,6.69,768.0,4.88,3.61,262.0,2,Attract but Don't Convert
18008.0,0.0479,159.38,27.08,0.0287,0.0124,6.18,190.0,2.04,4.24,273.0,3,Low Engagement Product
29436.0,0.0489,66.25,14.38,0.1164,0.0541,2.3,70.0,2.6,3.36,30.0,3,Low Engagement Product
41092.0,0.1289,221.69,33.51,0.0909,0.0705,7.03,347.0,9.5,4.67,971.0,1,High Performer
4125.0,0.0554,498.99,91.77,0.0248,0.009,2.54,890.0,1.47,1.91,26.0,0,Invisible Product
20193.0,0.2274875,335.92,80.16,0.0272,0.0194,1.2,684.0,1.19,3.19,34.0,4,Trust Issue Product
6255.0,0.1097,320.11,49.8,0.0692,0.0377,7.77,611.0,8.5,4.08,67.0,2,Attract but Don't Convert
46707.0,0.0586,486.86,82.09,0.0021,0.002,3.58,950.0,3.71,1.26,7.0,0,Invisible Product
33587.0,0.1564,59.35,16.66,0.0743,0.0369,7.71,164.0,9.7,3.14,325.0,3,Low Engagement Product
47758.0,0.0693,185.02,29.31,0.0727,0.0363,8.47,293.0,3.73,3.78,307.0,3,Low Engagement Product
21063.0,0.0605,123.07,29.53,0.0773,0.0438,5.55,174.0,4.67,4.2,153.0,3,Low Engagement Product
21036.0,0.1492,521.45,85.68,0.0822,0.0494,6.39,930.0,10.0,4.28,260.0,2,Attract but Don't Convert
4526.0,0.1286,302.98,56.32,0.081,0.0423,6.56,527.0,4.44,3.59,176.0,2,Attract but Don't Convert
23403.0,0.1503,411.85,86.04,0.13,0.0735,8.11,868.0,7.38,4.11,110.0,2,Attract but Don't Convert
45380.0,0.0754,206.96,42.25,0.001,0.0001,3.5,382.0,1.99,1.08,39.0,0,Invisible Product
27706.0,0.1205,189.41,32.8,0.1178,0.0738,4.92,344.0,10.0,4.45,360.0,1,High Performer
47932.0,0.0649,473.73,81.95,0.1158,0.0657,6.88,867.0,1.42,3.93,51.0,2,Attract but Don't Convert
28251.0,0.0822,313.94,63.39,0.0391,0.0092,1.92,674.0,3.96,2.17,7.0,0,Invisible Product
13867.0,0.0307,199.38,34.52,0.0367,0.0188,3.04,317.0,1.91,1.3,5.0,0,Invisible Product
11408.0,0.012,302.26,46.9,0.0503,0.024,1.99,513.0,2.3,2.58,14.0,0,Invisible Product
44345.0,0.0549,307.5,60.0,0.0308,0.0186,2.87,565.0,3.69,2.99,20.0,0,Invisible Product
45771.0,0.0477,175.52,38.35,0.1135,0.0777,6.32,323.0,1.0,4.22,411.0,3,Low Engagement Product
24870.0,0.2274875,296.56,53.09,0.0345,0.0178,3.29,486.0,2.69,2.96,386.0,4,Trust Issue Product
28672.0,0.2274875,463.83,79.17,0.0164,0.0057,4.16,923.0,5.92,3.21,400.0,4,Trust Issue Product
41548.0,0.0164,181.91,35.91,0.001,0.0001,1.59,258.0,1.25,1.08,36.0,0,Invisible Product
2304.0,0.1233,382.67,65.27,0.1201,0.0872,8.22,669.0,7.74,4.87,781.0,1,High Performer
27333.0,0.0793,433.71,77.56,0.0992,0.0584,6.94,785.0,2.19,4.41,397.0,2,Attract but Don't Convert
21829.0,0.0984,334.34,48.96,0.12,0.0897,8.73,536.0,9.1,4.9,795.0,1,High Performer
31231.0,0.1154,481.84,83.04,0.104,0.0551,8.06,903.0,4.02,4.07,105.0,2,Attract but Don't Convert
33970.0,0.1418,139.92,31.37,0.0625,0.0361,7.3,195.0,5.47,3.23,488.0,3,Low Engagement Product
38111.0,0.1944,481.04,85.27,0.0163,0.0077,5.09,904.0,5.72,2.85,467.0,4,Trust Issue Product
39482.0,0.0556,238.08,43.75,0.0899,0.0689,7.93,429.0,9.06,4.33,971.0,1,High Performer
49167.0,0.0702,413.07,72.33,0.0878,0.0568,2.03,745.0,6.72,4.22,295.0,2,Attract but Don't Convert
41575.0,0.001,215.43,35.87,0.054,0.0163,2.03,383.0,2.9,2.53,5.0,0,Invisible Product
46781.0,0.0594,52.25,16.78,0.0971,0.0426,2.9,42.0,1.83,3.04,28.0,3,Low Engagement Product
21707.0,0.1505,199.86,41.52,0.0326,0.0065,8.91,337.0,8.14,2.64,796.0,4,Trust Issue Product
25068.0,0.0365,293.9,55.78,0.0595,0.0209,2.01,544.0,1.87,2.1,24.0,0,Invisible Product
33498.0,0.001,506.69,83.53,0.0756,0.0346,2.04,924.0,3.36,3.4,22.0,2,Attract but Don't Convert
12008.0,0.1261,380.57,73.52,0.0729,0.0425,7.74,772.0,9.05,4.4,411.0,2,Attract but Don't Convert
26523.0,0.0207,163.6,33.4,0.0018,0.0017,3.7,295.0,2.05,1.28,37.0,0,Invisible Product
43715.0,0.019,322.03,58.99,0.0611,0.0166,1.09,623.0,1.07,1.81,26.0,0,Invisible Product
9271.0,0.0679,355.64,64.96,0.057,0.0319,4.6,639.0,4.49,3.39,187.0,2,Attract but Don't Convert
12821.0,0.1315,511.25,95.67,0.1198,0.0814,7.42,972.0,7.33,4.96,370.0,2,Attract but Don't Convert
49529.0,0.0858,125.62,30.79,0.0744,0.0511,4.25,248.0,7.62,4.31,251.0,3,Low Engagement Product
16716.0,0.0719,380.9,61.97,0.0536,0.0175,3.24,683.0,1.88,1.58,41.0,0,Invisible Product
42612.0,0.0699,98.05,15.41,0.0778,0.0409,6.6,127.0,1.65,3.29,236.0,3,Low Engagement Product
38558.0,0.052,440.73,72.33,0.0866,0.0612,7.34,820.0,1.0,4.37,310.0,2,Attract but Don't Convert
46269.0,0.1064,513.11,95.72,0.1081,0.0732,7.24,935.0,7.18,4.21,296.0,2,Attract but Don't Convert
7759.0,0.0835,527.94,96.14,0.1,0.0557,2.18,975.0,5.51,4.32,488.0,2,Attract but Don't Convert
43469.0,0.1432,122.84,30.4,0.0669,0.0245,6.76,195.0,8.55,3.35,55.0,3,Low Engagement Product
11804.0,0.0362,207.82,43.5,0.0902,0.0654,6.88,339.0,5.07,4.32,447.0,3,Low Engagement Product
32893.0,0.2224,209.89,31.74,0.0294,0.0188,2.96,305.0,1.13,3.44,22.0,4,Trust Issue Product
48252.0,0.0144,474.43,86.83,0.0583,0.0255,1.89,895.0,1.7,1.74,18.0,0,Invisible Product
46573.0,0.1201,228.93,43.5,0.0871,0.0435,8.18,348.0,4.08,3.88,55.0,3,Low Engagement Product
31326.0,0.1126,515.9,81.24,0.1095,0.0573,5.63,896.0,6.03,3.13,234.0,2,Attract but Don't Convert
23952.0,0.0803,422.6,65.84,0.0811,0.0297,4.81,772.0,3.22,4.4,14.0,2,Attract but Don't Convert
32182.0,0.0482,347.89,56.85,0.0131,0.0029,1.83,676.0,1.57,1.97,27.0,0,Invisible Product
22894.0,0.1144,211.55,42.04,0.0491,0.0311,5.96,375.0,4.72,3.29,275.0,3,Low Engagement Product
41520.0,0.0918,49.76,10.22,0.0754,0.0378,6.17,33.0,4.58,3.32,119.0,3,Low Engagement Product
13479.0,0.0656,177.4,35.17,0.0692,0.0354,2.85,294.0,2.99,3.12,33.0,3,Low Engagement Product
7106.0,0.0437,77.58,15.83,0.0734,0.0335,1.45,90.0,3.22,3.32,6.0,3,Low Engagement Product
8782.0,0.1381,477.3,72.13,0.1002,0.0773,7.75,846.0,7.85,4.99,641.0,1,High Performer
33940.0,0.0515,120.0,35.97,0.1308,0.0801,5.95,214.0,2.2,4.06,252.0,3,Low Engagement Product
